UsageDuration,Userid,Text,Sentiment,Timestamp,User,App,Hashtags,time_spent,Likes,Country,Year,Month,Day,Hour,Age,gender
2,221," Wrestling with thoughts, a perplexed mind lost in the labyrinth of life's complexities. ",Positive,8/5/2020 12:15,User218, Instagram ,#Tag218 #Fun,9,28, Australia    ,2020,8,5,12,23,male
5,219," Exploring new horizons with the spark of curiosity, an adventurer in the vast landscape of knowledge. ",Positive,4/15/2022 8:45,User216, Facebook ,#Tag216 #Fun,9,45, India         ,2022,4,15,8,43,female
2,218," Tranquil moments by the ocean, serenity washing over, a peaceful retreat within the waves' embrace. ",Positive,4/12/2020 19:30,User215, Instagram ,#Tag215 #Fun,9,50, Canada        ,2020,4,12,19,61,female
2,481,"In the dance of positivity, every step is a rhythm, uplifting the soul in harmony. ",Positive,9/18/2016 19:45,User476, Instagram ,#Tag476 #Fun,9,35, France ,2016,9,18,19,27,female
2,486,"Surrounded by the colors of joy, a canvas painted with laughter and endless smiles. ",Neutral,7/2/2019 17:00,User481, Instagram ,#Tag481 #Fun,9,80, Canada ,2019,7,2,17,27,non-binary
2,489,"Lost in the maze of curiosity, each twist and turn unveils the treasures of discovery. ",Positive,9/22/2018 12:45,User484, Instagram ,#Tag484 #Fun,9,45, India ,2018,9,22,12,18,female
9,490,"Floating on clouds of gratitude, each raindrop a blessing, a shower of thankfulness. ",Positive,12/10/2016 21:15,User485, Facebook ,#Tag485 #Fun,9,55, Germany ,2016,12,10,21,22,female
3,513,"In the tranquility of Kyoto's bamboo forest, whispers of ancient Zen wisdom echo through the groves. ",Neutral,2/28/2023 16:20,User508, Facebook ,#Tag508 #Fun,9,50, Japan ,2023,2,28,16,27,non-binary
5,198," Boredom lingers, a stagnant pool of indifference.  ",Negative,10/2/2021 19:00,User195, Facebook ,#Tag195 #Fun,9,15, Canada        ,2021,10,2,19,49,non-binary
2,731,Achieving a personal best in a track and field competition. The thrill of victory and self-improvement! ,Positive,9/14/2016 12:30,User726,Snapchat,#Tag726 #Fun,9,51, Canada,2017,9,14,12,38,male
2,540,"At the Oscars, the actor graciously accepts an award, radiating joy and gratitude for the recognition of their outstanding performance. ",Negative,2/28/2016 20:30,User535, Facebook ,#Tag535 #Fun,9,35, USA ,2016,2,28,20,38,female
13,180," Grief weighs heavy, tears a constant companion.    ",Negative,10/18/2015 15:30,User177, Facebook ,#Tag177 #Fun,9,25, Canada        ,2015,10,18,15,56,female
8,547,"In the cricket championship, a nail-biting finish leaves fans on the edge of their seats, experiencing a rollercoaster of emotions. ",Positive,6/25/2019 22:15,User542, Facebook ,#Tag542 #Fun,9,60, India ,2019,6,25,22,52,non-binary
1,548,"Witnessing a record-breaking marathon, spectators are filled with awe and admiration for the endurance and dedication of the runners. ",Positive,11/7/2021 17:30,User543, Instagram ,#Tag543 #Fun,9,45, Kenya ,2021,11,7,17,53,non-binary
2,549,"In the tennis grand slam, a fierce rivalry unfolds, captivating fans with a display of skill and sportsmanship on the world stage. ",Negative,9/10/2017 20:15,User544, Twitter ,#Tag544 #Fun,9,55, UK ,2017,9,10,20,35,female
1,168, Loneliness creeps in as the night grows colder.    ,Positive,11/18/2019 21:20,User165, Facebook ,#Tag165 #Fun,9,20, UK           ,2019,11,18,21,59,female
2,424,Awash with serenity as the sun sets over a tranquil lakeside retreat. ,Positive,11/20/2020 18:45,User419, Facebook ,#Tag419 #Fun,9,55, Germany       ,2020,11,20,18,47,male
8,421,Spark of inspiration ignites like a shooting star in the night sky. ,Neutral,2/10/2018 23:30,User416, Facebook ,#Tag416 #Fun,9,60, Australia      ,2018,2,10,23,23,non-binary
2,253," Basking in the golden glow of contentment, a serene river flowing through the landscape of the heart. ",Neutral,9/5/2020 20:10,User248, Facebook ,#Tag248 #Fun,9,36, Australia ,2020,9,5,20,57,non-binary
2,418,Inspired by the resilience of a lone tree standing tall in a storm. ,Negative,4/15/2021 14:20,User413, Facebook ,#Tag413 #Fun,9,70, USA             ,2021,4,15,14,22,male
2,328," Apprehensive whispers in the wind, a forecast of uncertainty, the mind's weather vane spinning wildly in the storm of doubt. ",Positive,6/10/2021 10:00,User323, Instagram ,#Tag323 #Fun,9,28, Canada ,2021,6,10,10,47,non-binary
1,313," Shattered dreams lie on the floor like fragments of glass, a mosaic of disappointment crafted by the hands of frustration. ",Neutral,1/7/2022 11:10,User308, Instagram ,#Tag308 #Fun,9,30, Canada ,2022,1,7,11,34,male
2,346,Curiosity sparked by exploring a mysterious ancient ruin.      ,Positive,8/22/2016 15:10,User341, Facebook ,#Tag341 #Fun,9,35, Greece            ,2016,8,22,15,54,non-binary
2,349,Inspiration strikes while observing the colors of a vibrant sunset.,Neutral,6/10/2020 20:45,User344, Instagram ,#Tag344 #Fun,9,60, UK                ,2020,6,10,20,63,female
1,350,Motivated to achieve fitness goals after an invigorating workout.  ,Positive,2/28/2022 7:15,User345, Facebook ,#Tag345 #Fun,9,80, Australia          ,2022,2,28,7,48,non-binary
8,311," Envious eyes fixated on the gilded prize, a heartache fueled by the painful desire for possessions that seem forever out of reach. ",Neutral,2/28/2021 22:45,User306, Facebook ,#Tag306 #Fun,9,40, USA ,2021,2,28,22,24,male
9,373,Elation over discovering a rare book in a quaint bookstore.      ,Negative,9/22/2018 16:30,User368, Instagram ,#Tag368 #Fun,9,80, USA               ,2018,9,22,16,19,male
2,382,Pensive contemplation amid the ancient ruins of a forgotten civilization. ,Neutral,4/18/2023 17:10,User377, Twitter  ,#Tag377 #Fun,9,35, Greece           ,2023,4,18,17,59,female
8,563,"The weightlifter's failed attempt at a personal record results in frustration, highlighting the challenging nature of pushing physical limits. ",Positive,1/8/2022 21:30,User558, Facebook ,#Tag558 #Fun,9,70, Germany ,2022,1,8,21,34,non-binary
5,282," Charting a course through the waves of hopeful anticipation, a sailor steering towards the shores of dreams yet unexplored. ",Positive,10/30/2022 11:40,User277, Twitter ,#Tag277 #Fun,9,34, Australia ,2022,10,30,11,41,male
1,278," Confident strides in the dance of life, a ballroom where self-assuredness leads, twirling through challenges with grace. ",Positive,1/15/2021 13:00,User273, Facebook ,#Tag273 #Fun,9,46, Canada ,2021,1,15,13,36,male
5,393,Euphoria floods in as the final puzzle piece clicks into place.       ,Neutral,6/8/2022 15:30,User388, Instagram ,#Tag388 #Fun,9,40, Denmark         ,2022,6,8,15,25,female
7,395,Captivated by the ethereal beauty of a field filled with fireflies. ,Positive,8/10/2022 22:00,User390, Instagram ,#Tag390 #Fun,9,50, Brazil           ,2022,8,10,22,33,female
8,402,Reflective contemplation amid the ruins of a forgotten era.        ,Negative,4/18/2023 17:10,User397, Twitter  ,#Tag397 #Fun,9,35, Greece           ,2023,4,18,17,19,female
5,264," Lost in the symphony of the night, a moonlit serenade that whispers tales of wanderlust and moonlit dreams. ",Negative,5/8/2021 22:00,User259, Twitter ,#Tag259 #Fun,9,26, Canada ,2021,5,8,22,59,female
2,414,Awe-struck by the grandeur of an ancient cathedral's intricate architecture. ,Neutral,8/18/2018 14:45,User409, Facebook ,#Tag409 #Fun,9,35, Czech Republic  ,2018,8,18,14,50,non-binary
11,255," Standing tall, proud as an oak, the branches of achievement reaching towards the sky of accomplishment. ",Positive,12/10/2019 12:20,User250, Twitter ,#Tag250 #Fun,9,50, Canada ,2019,12,10,12,35,male
7,254," Gazing towards the horizon with hopeful eyes, painting a canvas of dreams illuminated by the sun of optimism. ",Negative,4/18/2022 8:00,User249, Instagram ,#Tag249 #Fun,9,24, India ,2022,4,18,8,56,non-binary
6,384,Harmony resonates as musicians play a melody of unity and togetherness. ,Neutral,11/30/2019 19:30,User379, Instagram ,#Tag379 #Fun,9,70, Sweden          ,2019,11,30,19,52,male
9,564,"In the midst of a soccer match, an unexpected own goal creates a moment of despair for the player, as teammates console and encourage them. ",Positive,12/15/2018 20:15,User559, Twitter ,#Tag559 #Fun,9,45, Spain ,2018,12,15,20,37,male
1,539,"Watching a heartwarming family drama, tears flow freely as the characters overcome challenges, leaving the viewer with a warm glow. ",Neutral,1/15/2021 18:00,User534, Instagram ,#Tag534 #Fun,9,55, India ,2021,1,15,18,42,female
2,625,"Attended a jazz concert and swayed to the rhythm of timeless tunes. Music, a constant companion in the golden years. #JazzConcert #SeniorMusic ",Negative,6/29/2023 16:30,User620, Instagram ,#Tag620 #Fun,9,50, USA,2019,6,29,16,18,male
2,609,Exploring the world of digital art. It's never too late to discover new passions. #DigitalArtistry #LateBloomer ,Neutral,6/13/2023 14:45,User604, Facebook ,#Tag604 #Fun,9,45, Canada,2022,6,13,14,55,female
2,626,"Joined a writing group, penning down thoughts and reflections. Writing, a journey into the depths of the soul. #WritingGroup #SeniorWriter ",Neutral,6/30/2023 19:30,User621, Twitter ,#Tag621 #Fun,9,55, UK,2017,6,30,19,39,non-binary
11,127, Contentment in the simplicity of a quiet Sunday.       ,Negative,8/15/2010 10:00,User124, Twitter  ,#Tag124 #Fun,9,60, Australia ,2010,8,15,10,57,female
5,139, Elation over discovering a hidden gem in the city.   ,Positive,2/18/2012 14:30,User136, Twitter  ,#Tag136 #Fun,9,40, USA      ,2012,2,18,14,43,non-binary
4,146, Compassion shown through acts of kindness in the community.,Negative,1/15/2019 14:50,User143, Instagram ,#Tag143 #Fun,9,35, Australia ,2019,1,15,14,43,non-binary
2,580,"At the astronomy observatory, the stargazer marvels at the vastness of the cosmos, contemplating the mysteries hidden within the celestial expanse. ",Positive,9/22/2016 20:00,User575, Facebook ,#Tag575 #Fun,9,35, USA ,2016,9,22,20,64,non-binary
7,126, The euphoria of a live music concert under the stars.  ,Negative,6/19/2021 14:45,User123, Facebook ,#Tag123 #Fun,9,30, USA ,2021,6,19,14,61,female
2,125, Elation after a surprise reunion with old friends.    ,Negative,4/2/2020 9:30,User122, Instagram ,#Tag122 #Fun,9,50, Canada      ,2020,4,2,9,52,female
2,152, Elation after achieving a fitness milestone.         ,Positive,6/15/2019 10:00,User149, Instagram ,#Tag149 #Fun,9,50, UK           ,2019,6,15,10,21,female
5,632,"Visited an art gallery, appreciating the brushstrokes that tell tales of creativity. Art, an eternal companion. #ArtGallery #SeniorArtLover ",Positive,7/6/2023 14:30,User627, Facebook ,#Tag627 #Fun,9,50, USA,2016,7,6,14,53,non-binary
9,123, Feeling a sense of fulfillment after reaching a milestone.,Negative,3/28/2019 18:20,User120, Facebook ,#Tag120 #Fun,9,45, India     ,2019,3,28,18,41,non-binary
2,129, Gratitude for the support received during tough times. ,Neutral,3/10/2012 8:30,User126, Facebook ,#Tag126 #Fun,9,30, India     ,2012,3,10,8,44,non-binary
1,635,"Participated in a local theater production, proving that the stage belongs to every age. #TheaterProduction #SeniorActor ",Neutral,7/9/2023 22:30,User630, Facebook ,#Tag630 #Fun,9,40, USA,2019,7,9,22,36,female
9,119, Compassion in action: supporting a local charity event. ,Positive,7/18/2015 14:20,User116, Instagram ,#Tag116 #Fun,9,35, Canada ,2015,7,18,14,29,female
2,112," Revisiting old memories, feeling a sense of elation. ",Neutral,5/15/2010 15:30,User109, Twitter  ,#Tag109 #Fun,9,40, Canada    ,2010,5,15,15,59,non-binary
1,658,"Joined the drama club to unleash my inner actor. Lights, camera, action! ",Negative,8/12/2023 13:45,User653, Facebook ,#Tag653 #Fun,9,50, USA,2018,8,12,13,55,male
54,81, Heartfelt sadness after bidding farewell to a dear friend. ,Neutral,2/21/2023 14:45,User78, Facebook ,#Tag78 #Fun,9,50, India      ,2023,2,21,14,40,male
9,566,"Embarking on a spontaneous road trip, the traveler discovers hidden gems, creating memories that will be cherished for a lifetime. ",Negative,9/28/2019 20:30,User561, Twitter ,#Tag561 #Fun,9,70, USA ,2019,9,28,20,39,female
20,79, Fuming with anger after a heated argument.            ,Positive,2/20/2023 9:30,User76, Twitter  ,#Tag76 #Fun,9,40, Canada     ,2023,2,20,9,25,non-binary
34,692,Witnessed a heated argument in the cafeteria. Unpleasant atmosphere at lunch. ,Negative,9/15/2023 14:15,User687, Instagram ,#Tag687 #Fun,9,41, Canada,2017,9,15,14,41,non-binary
18,701,Feeling a sense of emptiness after a close friend moves away. Farewells are always sad. ,Positive,9/24/2023 17:30,User696, Instagram ,#Tag696 #Fun,9,42, Canada,2017,9,24,17,54,non-binary
49,703,Encountering online toxicity during a gaming session. Hateful comments can ruin the fun. ,Neutral,9/26/2023 14:15,User698, Twitter ,#Tag698 #Fun,9,32, USA,2016,9,26,14,53,female
2,61, Sharing love and positive vibes with everyone! ❤️      ,Neutral,2/14/2023 8:30,User58, Twitter  ,#Tag58 #Fun,9,30, Australia  ,2023,2,14,8,34,male
1,161, Arousal of excitement for an upcoming festival.       ,Neutral,9/25/2017 11:30,User158, Instagram ,#Tag158 #Fun,9,40, UK ,2017,9,25,11,53,female
5,621,"Embarking on a journey of writing a memoir, documenting a lifetime of experiences. Every story matters. #MemoirWriting #SeniorStories ",Neutral,6/25/2023 20:30,User616, Facebook ,#Tag616 #Fun,9,70, USA,2020,6,25,20,55,female
48,851,Volunteering at a local charity event to give back to the community. Contributing to social causes. ,Positive,12/26/2023 1:05,User846,YouTube,#Tag846 #Fun,11,17, Spain           ,2018,96,55,6,3,non-binary
56,853,Participating in a debate club to enhance critical thinking and communication skills. Intellectual engagement in progress. ,Neutral,12/26/2023 1:05,User848,YouTube,#Tag848 #Fun,11,79, Switzerland     ,2019,4,63,4,5,female
8,773,"Hosted a 'memory lane' evening with old friends, reminiscing about the adventures that shaped our lives. #MemoryLane #SeniorReminiscing ",Neutral,12/26/2023 1:05,User768,Snapchat,#Tag768 #Fun,16,8, India ,2018,7,95,57,39,non-binary
1,765,"Hosted a picnic in the park, basking in the warmth of friendship and sunshine. Simple joys, timeless memories. #ParkPicnic #SeniorJoy ",Negative,12/26/2023 1:05,User760,Snapchat,#Tag760 #Fun,16,7, UK ,2015,6,1,1,66,non-binary
1,767,"Embarked on a hiking adventure, conquering trails and relishing the beauty of nature. Age is just a number on the mountaintop. #HikingAdventure #SeniorHiker ",Positive,12/26/2023 1:05,User762,Snapchat,#Tag762 #Fun,18,3, Australia ,2018,6,34,88,2,female
2,778,"Survived a challenging physics exam. Equations, you won't defeat me! ",Negative,12/26/2023 1:05,User773,Snapchat,#Tag773 #Fun,18,14, UK ,2023,15,8,9,24,male
8,789,"Joined the drama club to unleash my inner actor. Lights, camera, action! ",Negative,12/26/2023 1:05,User784,Snapchat,#Tag784 #Fun,19,87, Australia ,2017,8,66,17,29,male
9,788,Successfully organized a surprise birthday party for a friend. Party planning expert mode: Achieved! ,Neutral,12/26/2023 1:05,User783,Snapchat,#Tag783 #Fun,19,8, USA ,2019,2,7,22,6,male
1,744,Capturing the beauty of nature through photography. Every snapshot is a treasure. #NaturePhotography #SeniorPhotographer ,Positive,12/26/2023 1:05,User739,Snapchat,#Tag739 #Fun,19,98, UK ,2023,7,6,30,20,female
4,803,Accidentally sent a text meant for a friend to the class group chat. Texting fail: Oops moment! ,Neutral,12/26/2023 1:05,User798,YouTube,#Tag798 #Fun,19,15, India              ,2022,23,1,49,81,non-binary
52,820,Encountered some mean-spirited comments online. Dealing with online hate is never easy. ,Negative,12/26/2023 1:05,User815,YouTube,#Tag815 #Fun,20,10, USA               ,2019,7,67,27,76,non-binary
18,842,Sharing favorite book recommendations with classmates. Building a mini book club. ,Negative,12/26/2023 1:05,User837,YouTube,#Tag837 #Fun,21,30, Australia         ,2019,12,81,4,62,non-binary
57,847,Attending a school assembly to stay informed about upcoming events and announcements. Staying connected with school activities. ,Neutral,12/26/2023 1:05,User842,YouTube,#Tag842 #Fun,24,17, Sweden          ,2022,90,94,17,88,male
1,753,"Attended a lecture on history, always fascinated by the lessons from the past. Learning is a lifelong adventure. #HistoryLecture #SeniorLearning ",Negative,12/26/2023 1:05,User748,Snapchat,#Tag748 #Fun,27,3, UK ,2023,5,2,5,7,female
5,745,"Reconnecting with old friends over a cup of tea. Friendship, the true essence of companionship. #OldFriends #Companionship ",Neutral,12/26/2023 1:05,User740,Snapchat,#Tag740 #Fun,27,66, Australia ,2015,7,5,6,3,female
5,808,Embarking on a mission to find the best burger joint in town. Burger connoisseur: Reporting for duty! ,Positive,12/26/2023 1:05,User803,YouTube,#Tag803 #Fun,29,5, Japan             ,2023,1,1,2,2,male
54,833,Facing rejection from a dream college. Disheartened but determined to explore other paths. ,Negative,12/26/2023 1:05,User828,YouTube,#Tag828 #Fun,31,1, Canada            ,2019,60,54,55,3,non-binary
1,774,"Joined a seniors' astronomy club, stargazing and finding wonder in the vastness of the cosmos. #AstronomyClub #SeniorStargazer ",Negative,12/26/2023 1:05,User769,Snapchat,#Tag769 #Fun,35,3, USA ,2016,17,24,3,5,non-binary
1,807,Creating a secret handshake with friends. Friendship level: Expert! ,Neutral,12/26/2023 1:05,User802,YouTube,#Tag802 #Fun,36,4, Brazil            ,2016,95,23,8,21,male
30,844,Collaborating on a school project with peers. Teamwork makes the dream work. ,Neutral,12/26/2023 1:05,User839,YouTube,#Tag839 #Fun,40,2, USA             ,2018,11,13,4,4,non-binary
2,781,"Started a photography club at school. Capturing moments, one snapshot at a time! ",Neutral,12/26/2023 1:05,User776,Snapchat,#Tag776 #Fun,46,9, Australia ,2022,6,18,2,9,male
5,804,Tried a magic trick to impress classmates. Magic fail: Where did that rabbit go? ,Negative,12/26/2023 1:05,User799,YouTube,#Tag799 #Fun,46,2, Australia          ,2019,86,6,7,33,male
3,812,Crafting intricate friendship bracelets for the whole squad. Friendship level: Expert weaver! ,Neutral,12/26/2023 1:05,User807,YouTube,#Tag807 #Fun,47,9, UK                ,2019,3,5,4,9,non-binary
3,771,"Started learning ballroom dancing, gliding gracefully across the dance floor. Ageless elegance in every step. #BallroomDancing #SeniorDancer ",Neutral,12/26/2023 1:05,User766,Snapchat,#Tag766 #Fun,50,9, USA ,2017,73,68,16,58,non-binary
2,734,Rediscovered childhood cartoons and had a nostalgia-filled marathon. #CartoonNostalgia #TeenMemories ,Negative,12/26/2023 1:05,User729,Snapchat,#Tag729 #Fun,50,1, UK ,2023,45,6,22,3,male
2,775,"Attended a local jazz festival, tapping toes to the tunes that have stood the test of time. Music, a lifelong love affair. #JazzFestival #SeniorMusicLover ",Neutral,12/26/2023 1:05,User770,Snapchat,#Tag770 #Fun,51,5, UK ,2019,5,2,71,2,male
2,755,"Joined a nature photography club, capturing the beauty of the great outdoors. Every click is a connection to nature. #NaturePhotography #SeniorPhotographer ",Negative,12/26/2023 1:05,User750,Snapchat,#Tag750 #Fun,51,1, Canada ,2018,21,100,9,8,male
2,810,Accidentally sent a love letter to the wrong person. Love note fail: Maximum embarrassment! ,Negative,12/26/2023 1:05,User805,YouTube,#Tag805 #Fun,53,3, USA               ,2018,9,9,73,8,female
38,822,Feeling down after not making the sports team. Disappointment lingers. ,Negative,12/26/2023 1:05,User817,YouTube,#Tag817 #Fun,53,1, Canada            ,2022,8,7,44,76,female
2,743,"Attended a classical music concert, feeling the timeless melodies resonate. Music transcends generations. #ClassicalMusic #TimelessMelodies ",Positive,12/26/2023 1:05,User738,Snapchat,#Tag738 #Fun,56,30, USA ,2016,16,15,9,4,female
4,769,"Joined a seniors' cycling club, feeling the wind in my hair and the freedom of the open road. #CyclingClub #SeniorCyclist ",Positive,12/26/2023 1:05,User764,Snapchat,#Tag764 #Fun,59,61, UK ,2019,6,81,99,4,male
2,764,"Started a book club for seniors, where discussions are as lively as the characters in the novels. #BookClub #SeniorReaders ",Neutral,12/26/2023 1:05,User759,Snapchat,#Tag759 #Fun,60,50, Canada ,2017,18,3,2,93,non-binary
4,813,Attempting to beat the record for the most consecutive cartwheels. Cartwheel challenge: Underway! ,Positive,12/26/2023 1:05,User808,YouTube,#Tag808 #Fun,63,53, Australia          ,2021,49,2,3,23,male
9,779,Exploring the world of coding. Debugging is an adventure on its own! #CodingJourney #HighSchoolCoder ,Positive,12/26/2023 1:05,User774,Snapchat,#Tag774 #Fun,64,8, India ,2016,3,4,6,6,non-binary
3,802,Danced in the rain to celebrate the end of exams. Rain dance: Unexpectedly refreshing! ,Negative,12/26/2023 1:05,User797,YouTube,#Tag797 #Fun,67,8, UK                ,2018,64,99,6,14,female
27,835,Having a bad hair day and feeling self-conscious. Bad hair days can affect confidence. ,Positive,12/26/2023 1:05,User830,YouTube,#Tag830 #Fun,68,15, India             ,2017,7,14,9,3,non-binary
2,797,Tried to impress my crush with a smooth conversation. Ended up spilling my drink. Smooth level: Nonexistent! ,Negative,12/26/2023 1:05,User792,YouTube,#Tag792 #Fun,70,47, Australia ,2017,5,6,3,4,female
21,845,Attending a school club meeting to explore new interests. Dabbling in extracurricular activities. ,Negative,12/26/2023 1:05,User840,YouTube,#Tag840 #Fun,72,38, Greece           ,2020,60,4,16,55,male
2,758,"Embarked on a solo travel adventure, discovering the beauty of new places at my own pace. #SoloTravel #SeniorExplorer ",Negative,12/26/2023 1:05,User753,Snapchat,#Tag753 #Fun,73,6, UK ,2018,5,7,20,41,male
2,770,"Attended a wine tasting event, savoring the richness of flavors that age like fine wine. Cheers to the golden years! #WineTasting #SeniorWineLover ",Positive,12/26/2023 1:05,User765,Snapchat,#Tag765 #Fun,74,75, Canada ,2022,7,3,4,6,female
2,806,Attempting to set a new record for the most consecutive hacky sack kicks. Hacky sack skills: Unleashed! ,Neutral,12/26/2023 1:05,User801,YouTube,#Tag801 #Fun,77,3, France            ,2020,83,1,69,2,non-binary
34,825,Dealing with a personal setback. Sometimes life throws unexpected challenges. ,Neutral,12/26/2023 1:05,User820,YouTube,#Tag820 #Fun,81,7, Australia          ,2017,9,9,1,70,female
5,805,Perfecting the art of creating origami during a dull lecture. Origami mastery: A+! ,Negative,12/26/2023 1:05,User800,YouTube,#Tag800 #Fun,83,89, USA               ,2017,9,5,2,9,non-binary
50,817,Accidentally walked into the wrong classroom on the first day. Classroom mix-up: Awkward start! ,Positive,12/26/2023 1:05,User812,YouTube,#Tag812 #Fun,86,44, UK                ,2020,29,3,8,7,non-binary
40,831,Got a flat tire on the way to an important meeting. Talk about a series of bad events! ,Neutral,12/26/2023 1:05,User826,YouTube,#Tag826 #Fun,86,19, Australia          ,2022,1,47,7,5,male
8,777,"Participated in a charity run, proving that age is no barrier to supporting meaningful causes. #CharityRun #SeniorRunner ",Neutral,12/26/2023 1:05,User772,Snapchat,#Tag772 #Fun,88,19, Australia ,2017,3,50,4,5,non-binary
18,846,Exploring a new part-time job opportunity for gaining work experience. Career development in progress. ,Neutral,12/26/2023 1:05,User841,YouTube,#Tag841 #Fun,89,1, Germany         ,2017,2,9,3,93,non-binary
2,798,Mastered the art of creating paper airplanes during lecture. Paper planes: Soaring to new heights! ,Positive,12/26/2023 1:05,User793,YouTube,#Tag793 #Fun,89,1, Canada ,2019,48,1,26,60,male
2,780,"Joined the school debate team. Words are my weapons, and I'm ready for battle! ",Negative,12/26/2023 1:05,User775,Snapchat,#Tag775 #Fun,91,44, USA ,2020,27,5,9,17,female
13,786,Bonding with friends over the latest K-pop sensation. Fangirling at its finest! ,Positive,12/26/2023 1:05,User781,Snapchat,#Tag781 #Fun,92,7, Canada ,2016,2,1,6,19,male
4,809,Practicing a stand-up comedy routine for the upcoming talent show. Comedy gig: In the making! ,Positive,12/26/2023 1:05,User804,YouTube,#Tag804 #Fun,95,9, Greece            ,2019,1,76,56,36,male
58,819,Reflecting on the challenges of the school year. Feeling a bit overwhelmed with assignments. ,Neutral,12/26/2023 1:05,User814,YouTube,#Tag814 #Fun,99,59, Australia          ,2021,1,29,28,62,male
7,747,"Joined a community choir, harmonizing with fellow voices. Music creates bonds that withstand time. #CommunityChoir #HarmonyInAging ",Negative,12/26/2023 1:05,User742,Snapchat,#Tag742 #Fun,100,1, USA ,2019,52,34,44,8,female
